label,area,area_convex,centroid,solidity,volume_um,surface_area_um,sphericity,ellipsoid_r_axis_major,ellipsoid_r_axis_medium,ellipsoid_r_axis_minor,aspect_ratio_minor_per_medium,aspect_ratio_medium_per_major,aspect_ratio_minor_per_major,prolate_ratio,oblate_ratio,img_name,organoid,date,magnification,spacing_x_um,spacing_y_um,spacing_z_um,count,relative_z_position,organoid_center,distance_to_organoid_center_um,neighborhood_density,nuc_count_per_organoid
11,6684.0,8770.0,"(103.7631657690006, 142.10891681627768, 250.05041891083184)",0.7621436716077538,227.33770521600002,261.5861396192761,0.6886264665311185,15.669860310804731,12.674489141518523,9.141801471147284,0.7212757349880857,0.808845062439974,0.5834003169028763,0.4718804657528076,0.42079249236640426,20240305_P013T_A002,P013T_A002,20240305,40x,0.324,0.324,0.324,12,0.8386120864513327,"(65.04545454545455, 115.91298351924566, 252.07340253529165)",15.160224676527744,0,12
12,11802.0,12999.0,"(108.28385019488222, 105.9763599389934, 231.34502626673446)",0.9079159935379645,401.412267648,307.1347107993857,0.8568056416864193,16.704959864066964,14.624162870990405,11.72999287407898,0.8020967064957598,0.8754383721955276,0.7021862350780418,0.614720774614827,0.5632212665027547,20240305_P013T_A002,P013T_A002,20240305,40x,0.324,0.324,0.324,12,0.8786181433175417,"(65.04545454545455, 115.91298351924566, 252.07340253529165)",15.865949278508632,0,12
1,13109.0,17229.0,"(24.685178121900986, 167.27370508810742, 213.4840948966359)",0.7608683034418713,445.86624441600003,409.7158303672673,0.6888708001041912,25.4005817905951,14.321043655281274,10.308326759840137,0.7198027607463274,0.5638077022544353,0.4058303406127859,0.22881027184602964,0.29211779956770567,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.06526745831955993,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",34.11699697638476,5,87
2,12038.0,14786.0,"(24.565625519189233, 199.7967270310683, 207.63681674696792)",0.8141485188692006,409.439152512,377.3943136506671,0.7065588687382546,17.3935499330196,16.002990564039244,11.059031534116157,0.691060304626262,0.9200531591115542,0.6358122164079854,0.5849810383078861,0.4393845839560012,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.06473611341861882,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",35.82051765116881,3,87
3,11761.0,15202.0,"(26.558625967179662, 141.85630473599184, 198.8767961908001)",0.7736482041836601,400.01776646400003,388.91815427266283,0.6750647467956996,21.38687135901962,16.167480448649403,8.999989576809986,0.5566723649609748,0.7559535089189654,0.42081842761046784,0.3181191669698948,0.23425798931707795,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.07359389318746516,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",34.080980170104006,2,87
4,6149.0,8512.0,"(30.391445763538787, 191.6287201170922, 242.14506423808749)",0.722391917293233,209.141165376,252.15545666125647,0.6757334785819444,15.489838396153393,13.390603500820356,8.195413894576866,0.6120272244693665,0.8644766432260299,0.5290832405722219,0.45738010379702443,0.3238133472406752,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.09062864783795016,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",35.763279366028,4,87
5,2971.0,3745.0,"(29.920565466173006, 181.96869740828004, 185.8061258835409)",0.793324432576769,101.050317504,141.50301840133608,0.7414414740742206,11.846716048658013,9.638083817112415,6.605185853753991,0.6853214787390088,0.8135658673277824,0.55755416324866,0.45360703640561206,0.38210384363466243,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.08853584651632447,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",33.01559403023425,5,87
6,3096.0,4102.0,"(33.03359173126615, 236.60045219638243, 232.2357881136951)",0.7547537786445636,105.301845504,161.2503167726569,0.6687660271056888,14.067755746192237,10.730158202701812,5.313793835727182,0.4952204557794115,0.7627484011162319,0.37772861084579773,0.2881118939784876,0.18705893482397992,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.10237151880562734,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",40.19563229105865,2,87
7,10873.0,12861.0,"(40.17262944909409, 161.54198473282443, 252.54235261657317)",0.845424150532618,369.814911552,337.62074101796117,0.7379800442109435,18.03577667237019,13.624595885780959,10.933203269358827,0.8024607379929007,0.7554205251750031,0.6061953121269177,0.457932381045541,0.4864479375372031,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.13410057532930705,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",33.35571754718858,3,87
8,17696.0,19201.0,"(47.95976491862568, 142.68173598553346, 127.91235307414105)",0.9216186656944951,601.880315904,407.77970036808154,0.8454059152444653,19.764135702959965,18.14198404758569,11.99788760390593,0.6613327171072335,0.9179244830255171,0.6070534924585178,0.5572292632338196,0.401464335597027,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.16871006630500301,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",36.11179188309847,4,87
9,21654.0,23446.0,"(50.64607001015978, 147.38764200609586, 89.80003694467536)",0.9235690522903693,736.500698496,472.9566764780646,0.8338953254181323,24.15376980164203,15.935760014802431,13.655426713413917,0.8569046409289325,0.6597628505062212,0.5653538485112825,0.37299946663846606,0.4844543365563505,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.18064920004515458,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",44.457333445883535,4,87
10,2511.0,3663.0,"(43.772600557546795, 149.56989247311827, 167.9394663480685)",0.6855036855036855,85.404694464,151.48174824511676,0.619124957799644,12.078482437442265,11.11138104556489,5.314220297941987,0.4782682077187119,0.919931879117575,0.4399741710488693,0.40474626593618374,0.2104256582300687,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.15010044692243021,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",30.079526323869256,6,87
11,18074.0,21384.0,"(50.85293792187673, 172.09029545203055, 140.31420825495186)",0.8452113729891507,614.7369365760001,468.18761687738373,0.7467760950646779,21.373132053865024,18.254158746173477,11.99299525964988,0.6570007101622204,0.8540703674205987,0.5611248379238418,0.47924009649443955,0.3686594170056249,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.1815686129861188,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",32.188849373149566,6,87
12,10734.0,12989.0,"(51.939444754984166, 120.04546301471959, 153.59195081050868)",0.8263915620910001,365.087212416,333.76184581284934,0.7401365481520121,19.288898275466593,13.929536674286659,10.030916471534429,0.7201184580712638,0.7221530475902573,0.5200357391221601,0.37554539386291996,0.3744873345985999,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.18639753224437408,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",32.74009412805875,4,87
13,12355.0,16077.0,"(47.40437070012141, 209.77272359368678, 154.44856333468232)",0.7684891459849474,420.22102752,428.13606532539995,0.6337055313540187,20.96231363652003,16.258340127782127,9.516219861347675,0.5853131246212786,0.7755985531796091,0.4539680126133,0.3520969337726981,0.26571343594080266,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.16624164755609516,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",33.79804478962923,6,87
14,24878.0,27678.0,"(56.27236916150816, 215.10270118176703, 276.40176059168743)",0.8988366211431462,846.156108672,545.2538827034265,0.7934490059604485,25.555113823585707,19.90869520279865,12.084449238849404,0.6069935330141898,0.7790493652360186,0.47287792659707284,0.36839524854957423,0.28703384334958193,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.20565497405114738,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",37.71205564824028,2,87
15,5824.0,9391.0,"(51.2707760989011, 105.7391826923077, 172.46548763736263)",0.6201682461931637,198.087192576,319.44281951086896,0.5144327298603396,18.23337572613629,11.467060043225382,8.673010032182344,0.7563412068559164,0.6289049386937241,0.4756667203292575,0.29914914958731653,0.3597663413150264,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.18342567155067158,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",32.98906048958945,4,87
16,2975.0,4341.0,"(49.09647058823529, 238.8440336134454, 188.62218487394958)",0.6853259617599632,101.1863664,164.5652881860644,0.6381075604757592,12.554216908998606,8.838800158821842,7.344956975796325,0.8309902751297596,0.704050298229782,0.5850589510311559,0.4119109289554888,0.48617829868450885,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.17376209150326796,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",35.581472523028225,4,87
17,12475.0,14523.0,"(60.15783567134269, 88.82324649298597, 218.38973947895792)",0.8589823039316945,424.3024944,399.11581100866744,0.6841777004459629,23.637154589995067,13.657952263098247,9.637310545185551,0.7056189946734642,0.5778171061621464,0.40771872555526417,0.23558685412846114,0.28769407723585155,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.2229237140948564,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",33.72658062820045,4,87
18,9483.0,11307.0,"(60.90519877675841, 113.55678582726985, 271.20731835916905)",0.8386840010612895,322.537920192,309.106449006385,0.7358058662258936,18.52039524765911,12.576576301105758,10.246288533179001,0.8147120717009546,0.6790663013898355,0.5532435132276178,0.3756890262953969,0.4507341688167869,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.22624532789670404,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",35.81754129267761,2,87
19,10212.0,13320.0,"(59.87641989815903, 160.11192714453583, 290.43301997649826)",0.7666666666666667,347.332831488,369.96368816069514,0.6458855702325647,16.592233055004556,13.4076679365466,12.072536421437475,0.9004203026635358,0.8080689255086478,0.7276016664794949,0.587952296830387,0.6551473127499597,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.22167297732515123,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",36.70618698148069,2,87
20,12376.0,13693.0,"(65.02141241111829, 96.205639948287, 247.34074014221073)",0.9038194698020886,420.935284224,331.33428454957016,0.8197749352258823,19.931104355263756,13.390683709559257,11.402842277884652,0.8515504155881497,0.67184855745451,0.572112918312687,0.38437323886946867,0.48718299335251763,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.2445396107160813,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",33.93352353688988,4,87
21,21007.0,22798.0,"(67.03475032132147, 182.1632313038511, 89.3145618127291)",0.9214404772348451,714.494789568,472.4671462010932,0.8180475608012516,23.51348636974726,18.28256390484553,11.85100657257427,0.6482136003601404,0.7775352245666174,0.5040089073231574,0.39188467893908663,0.3267054284295242,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.2534877792058732,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",41.78422966555731,4,87
22,1200.0,2339.0,"(57.1675, 237.53166666666667, 178.61833333333334)",0.5130397605814451,40.8146688,117.31610503484887,0.4886568673938902,12.945603101396884,7.677866879467454,5.143822653873512,0.6699546546749054,0.5930868434116431,0.397341291370077,0.2356578922557849,0.26620064764792095,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.2096333333333333,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",33.960257882772865,3,87
23,18154.0,19704.0,"(73.11220667621461, 117.1259777459513, 106.70943042855569)",0.9213357693869265,617.4579144960001,421.43013454312074,0.8320768619771913,22.36822020514122,16.694111496339794,11.793772808834866,0.7064630430568687,0.7463316859024277,0.5272557539523922,0.3935076757490444,0.37248670440645065,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.2804986963387316,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",38.738917980318945,4,87
24,9520.0,11314.0,"(63.05042016806723, 244.52710084033615, 233.38560924369747)",0.8414353897825703,323.79637248,307.5309410693687,0.7414979589758087,17.41701270017416,13.895632256011401,9.977145874855417,0.7180058950206598,0.797819493802887,0.5728390997128716,0.45702220056342485,0.4113018504921694,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.2357796451914099,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",35.18606919727247,3,87
25,14184.0,16002.0,"(74.13670332769317, 284.98963620981385, 324.16180203045684)",0.8863892013498312,482.429385216,379.66662479019476,0.7834973619050231,21.897470765381108,13.657093394072277,11.751452144898124,0.8604650935460926,0.6236835998275888,0.53665796706881,0.33470477277763105,0.4617754478361194,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.2850520147897474,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",58.56440069711209,0,87
26,12488.0,15574.0,"(71.99831838565022, 83.80180973734785, 190.87708199871878)",0.8018492359059972,424.744653312,384.32000727437116,0.7110111494289906,19.55100076594949,14.89673468892882,11.163386360253327,0.749384787563539,0.7619423101283564,0.5709879762112106,0.4350598976498848,0.42788970325437314,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.27554808171400097,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",32.27964945757921,4,87
27,1012.0,1804.0,"(61.66205533596838, 202.76679841897234, 136.17687747035572)",0.5609756097560976,34.420370688,78.96208566988932,0.648051035388944,8.492362502152373,7.94484784117299,4.931338179804605,0.6206963655425444,0.9355285810231704,0.5806791901022557,0.5432419787460471,0.3604254628426583,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.22960913482652615,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",32.72834346000118,4,87
28,25789.0,29323.0,"(85.98844468571872, 194.52134631044242, 295.3691496374423)",0.8794802714592641,877.141244736,578.7269859193677,0.7656966478202958,28.48038437326215,18.371736306604117,12.41676591988114,0.6758624069417797,0.6450663047880703,0.43597606539110484,0.2812334694778821,0.29465983292423886,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.33772642082541654,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",34.99940245276345,4,87
29,3664.0,7376.0,"(71.61271834061135, 210.8992903930131, 138.78711790393012)",0.4967462039045553,124.62078873600001,280.78955577222814,0.42969817100138963,15.246149668017324,11.805301677146936,8.44781556990912,0.7155950606719911,0.7743136420805024,0.5540950176837475,0.4290433312013628,0.39650765779744923,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.27383430373605044,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",31.265156026791637,6,87
30,12901.0,14856.0,"(78.88357491667313, 241.0499186109604, 182.8426478567553)",0.868403338718363,438.79170182400003,358.32596902195917,0.7793121448791703,20.189782761794454,13.790013691249223,11.722298004301948,0.8500570243625362,0.6830194189778185,0.5806054548781127,0.39656480044620057,0.49354774530234524,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.30614922185188054,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",30.190875931840004,5,87
31,12924.0,15220.0,"(88.79526462395543, 100.81723924481585, 153.61296812132466)",0.8491458607095926,439.573982976,385.8594502325259,0.7245632508749037,21.169410391537376,15.633460376992735,9.773272144157383,0.6251509204283651,0.7384929522289541,0.46166954881579125,0.34093970805918294,0.2886131433759399,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.3502011761064686,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",28.90810385151187,4,87
32,13548.0,17859.0,"(94.81908768821967, 211.04812518452908, 129.58517862415115)",0.758609104653116,460.797610752,432.19770544096974,0.6675366988356372,29.37639145353671,12.162623470728676,10.334232751378044,0.8496713539023099,0.41402714455128836,0.35178700446320055,0.14564936894815028,0.2989033403674855,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.3769737230587541,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",29.729994133534255,4,87
33,15223.0,17390.0,"(95.41811732247257, 140.66642580306114, 77.36293766011956)",0.8753881541115583,517.768085952,439.7810530130545,0.7090406400534872,26.381591632304136,18.833256408070852,7.653645635245364,0.4063899237290398,0.713878702640883,0.29011311151801433,0.2071055716695899,0.11789904526260025,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.37963607698876695,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",42.239051468531656,4,87
34,14876.0,16277.0,"(94.29261898359775, 237.04772788383974, 270.96094380209735)",0.9139276279412668,505.965844224,369.58101470331405,0.8308486869397916,18.975859298691717,17.826355477248775,10.687104194767567,0.5995114485631786,0.9394228317490637,0.5631947426752044,0.5290779999901258,0.3376416960043785,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.3746338621493233,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",34.51463010007573,4,87
35,17784.0,19834.0,"(90.63956365272155, 246.20192307692307, 220.51248313090417)",0.8966421296763134,604.873391616,431.8457154056413,0.8009372573579203,23.307255809328485,15.27617000361555,12.222574096418533,0.8001072319518379,0.6554255090597763,0.5244106898044417,0.3437121433214647,0.41958478542538574,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.35839806067876245,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",29.88063945204191,4,87
36,18010.0,22099.0,"(99.6551915602443, 77.03953359244863, 200.75935591338146)",0.8149690031223132,612.56015424,491.4609898397897,0.709731753009918,21.586249409741797,16.85663625680118,13.333910102925344,0.7910184392538864,0.7808969467940012,0.6177038840711161,0.4823630770939303,0.4886151622989978,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.39846751804553027,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",29.985961450317937,5,87
37,13232.0,15444.0,"(104.75808645707376, 199.97755441354292, 105.38935912938331)",0.8567728567728568,450.049747968,362.995971070879,0.7823888782117522,20.853329633552118,17.052180144873105,9.569284631290284,0.5611766090899161,0.8177197811824196,0.45888521398969845,0.3752395167715041,0.2575156483482395,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.42114705092032784,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",33.93713095438039,3,87
38,15945.0,18016.0,"(102.652743806836, 85.33552837880214, 265.9073690812167)",0.8850466252220248,542.32491168,393.19773712008555,0.817923747284804,18.843119889381764,17.928882900502124,11.848093978896665,0.6608383826615791,0.9514816551480512,0.6287755981202006,0.5982684468161142,0.4155190493188204,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.4117899724748267,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",34.33474015923498,4,87
39,14348.0,16190.0,"(103.25334541399498, 75.15786172288821, 227.99721215500418)",0.8862260654725139,488.007389952,373.57558347298595,0.8023981280046971,19.787398360698162,16.625710732931587,10.737163067403584,0.6458167858133014,0.840217113430822,0.5426263155812234,0.45592391654925774,0.35043718302637983,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.4144593129510888,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",31.46413804675925,5,87
40,15951.0,17360.0,"(106.944141433139, 230.39364303178485, 155.88847094226068)",0.9188364055299539,542.528985024,383.7862774394072,0.8381916165199905,20.812646176822362,15.960865803202312,11.765491911315003,0.7371462210373595,0.7668830607891105,0.5653049502382564,0.43352279051794995,0.41671240780184327,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.4308628508139511,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",26.788700965641276,5,87
41,16405.0,18354.0,"(114.91002743066139, 169.55330691862238, 80.61158183480646)",0.8938106134902474,557.97053472,418.71802733258096,0.7827744507592895,23.943637309856253,16.640114950841166,10.183017819725546,0.6119559780571582,0.6949702225898386,0.4252911822855656,0.2955647076184952,0.2602594814146484,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.4662667885807173,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",39.29545410541621,5,87
42,12789.0,14179.0,"(116.50895300648995, 120.12260536398468, 102.83923684416295)",0.9019676987093589,434.982332736,338.77887807441687,0.8194998486553756,20.11494884859399,14.954071144566042,10.348998674448824,0.692052256164998,0.743430731896259,0.5144929153112018,0.38248984458524676,0.35605598282202444,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.47337312447328866,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",35.163284182986814,3,87
43,20506.0,23221.0,"(119.36345459865406, 129.76260606651712, 308.29318248317566)",0.8830799707161621,697.454665344,501.59149711175866,0.7582480133716096,26.048390132150423,18.99351178311175,10.325025093508877,0.5436080073769962,0.7291625964887889,0.3963786261311073,0.2890244682224171,0.21547459511796263,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.48605979821624024,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",36.71741269018767,1,87
44,13517.0,15211.0,"(125.7977361840645, 165.6452615225272, 302.34179181771106)",0.888633225954901,459.743231808,360.08393429738305,0.8000011458073748,21.683706866873727,14.334527073612062,10.892512300926759,0.7598794327144849,0.6610736421414628,0.5023362641729532,0.33208126373655017,0.38171499545165727,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.5146566052625089,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",32.87003059835978,4,87
45,16593.0,18229.0,"(122.3218827216296, 232.5585487856325, 272.7794250587597)",0.9102528937407428,564.364832832,394.9776312724675,0.8361513964091033,21.71508714810979,15.563367475602773,12.045993216379282,0.7739965810909916,0.716707576140559,0.5547292135748042,0.3975786300755563,0.4293585147381929,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.49920836765168713,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",32.08304485112237,5,87
46,11269.0,12592.0,"(125.76031591090603, 241.79820747182535, 193.02147484248823)",0.894933290978399,383.283752256,307.3188852582939,0.8303129566929079,18.935392857643986,13.7410830370056,10.566881083930513,0.7689991433334067,0.7256824899441414,0.5580492130990983,0.4049665424731224,0.4291393668110883,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.5144902929373601,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",25.122210593783652,5,87
47,6156.0,8350.0,"(119.42170240415854, 84.1811241065627, 178.44087069525665)",0.7372455089820359,209.379250944,268.8369518779427,0.6342847302900907,16.496805589048112,12.529432248348904,8.211653950231312,0.6553891499204542,0.7595065711792672,0.49777236604417885,0.3780613829620054,0.3262346078355875,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.4863186773518157,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",27.28706181123065,5,87
48,11081.0,12374.0,"(124.7595884847938, 245.8689648948651, 228.15296453388683)",0.8955067076127364,376.889454144,305.05281438649513,0.8271515324920011,18.360658451049954,13.221294224392556,11.168970756918105,0.8447713640856711,0.7200882397350241,0.6083099245430061,0.4380368227775187,0.5138828047430469,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.5100426154879725,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",27.75996209990675,5,87
49,11384.0,12982.0,"(135.11621574139141, 188.0960997891778, 297.34636331693605)",0.8769064859035588,387.195158016,336.43423717908877,0.7636081430029046,27.421757388405204,10.399444784941624,9.991583821059374,0.9607805058523093,0.37924063865209606,0.36436701264391375,0.1381827785788342,0.3500767227239142,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.5560720699617396,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",32.19206424492495,4,87
50,22814.0,25359.0,"(135.36026124309635, 90.25550100815289, 232.72718506180416)",0.8996411530423124,775.954878336,505.7377103097971,0.8074514740818781,22.621923635981965,19.932222063108135,12.782767366878966,0.6413117075661199,0.8811019957385213,0.5650610254269871,0.49787639721777366,0.36238025109564376,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.5571567166359838,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",26.31407258928568,6,87
51,18774.0,20721.0,"(141.2565249813572, 143.8457441142005, 107.96095664216469)",0.9060373534095845,638.545493376,427.4294106566449,0.8389722933466525,20.545315593670477,16.29522805557697,13.687167956707023,0.8399494569836751,0.7931359331660567,0.6661940963770697,0.5283824762997451,0.5595693694976498,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.5833623332504764,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",31.12654753830853,4,87
52,22190.0,24740.0,"(149.1984677782785, 171.55561063542137, 108.99486255069851)",0.896928051738076,754.73125056,493.5788287227731,0.812186606362637,20.453835110868212,18.270102521297037,14.667363560170294,0.8028068557947546,0.8932360323756183,0.7170960106340518,0.6405359953711446,0.5756895936000851,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.6186598567923489,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",30.5700281704734,4,87
53,19068.0,20715.0,"(149.9226977134466, 233.4511222991399, 169.8307111390812)",0.9204923968139029,648.545087232,425.9161518049219,0.8507203020204332,20.318174352584734,16.984632355067014,13.630191413933739,0.8025014100389081,0.8359329957667357,0.6708374078008541,0.5607751239753593,0.5383479656670314,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.6218786565042072,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",25.3433447185764,4,87
54,13714.0,15153.0,"(148.61338777891206, 236.4757911623159, 258.5405425113023)",0.9050353065399591,466.443639936,346.82762221352465,0.8386290389577126,19.559270358102616,13.669546992410496,12.52221470061805,0.9160665461386936,0.6988781658078443,0.6402189075233373,0.4474350158054119,0.5864831233875913,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.6160595012396092,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",30.460290407897972,4,87
55,12429.0,13780.0,"(159.42014643173223, 197.0209188188913, 288.9338643495052)",0.9019593613933237,422.737932096,348.19490971628704,0.7823045431945032,25.65163674252995,11.332854918721035,10.63052559589437,0.938027149569658,0.44179851104515944,0.41441899799980997,0.18308969626514293,0.38873627142127554,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.6640895396965877,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",31.90282672820307,3,87
56,17091.0,19570.0,"(162.11631853022058, 194.28986016031828, 119.66649113568545)",0.8733265201839551,581.302920384,441.3482204825254,0.7631989212416279,24.94975839465905,16.039105249826413,11.483505458443476,0.7159692064847419,0.6428561349620073,0.4602651968325966,0.2958843054933306,0.3295357077487778,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.6760725268009804,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",29.982612575709588,3,87
57,7294.0,9167.0,"(151.3515217987387, 84.40869207567864, 162.85906224293942)",0.7956801570851969,248.085161856,286.7632012339327,0.6658267373512947,14.280633706828931,13.275214777532572,10.25182234426943,0.7722528423133285,0.9295956363046008,0.7178828723382953,0.6673407855034922,0.5543870886113048,20240305_P013T_A004,P013T_A004,20240305,40x,0.324,0.324,0.324,87,0.628228985772172,"(129.20558062237734, 164.74417134072874, 200.95233703103577)",29.686833984947988,4,87
