label,area,area_convex,centroid,solidity,volume_um,surface_area_um,sphericity,ellipsoid_r_axis_major,ellipsoid_r_axis_medium,ellipsoid_r_axis_minor,aspect_ratio_minor_per_medium,aspect_ratio_medium_per_major,aspect_ratio_minor_per_major,prolate_ratio,oblate_ratio,img_name,organoid,date,magnification,spacing_x_um,spacing_y_um,spacing_z_um,count,relative_z_position,organoid_center,distance_to_organoid_center_um,neighborhood_density,nuc_count_per_organoid
13,18973.0,20789.0,"(100.85031360354188, 42.8071469983661, 113.39846097085332)",0.9126461109240463,645.313925952,446.36847089726945,0.8090424423532532,25.71207396212395,16.80452797526719,10.904753622334844,0.6489175797371041,0.6535656361296128,0.4241102307965692,0.27718387277963663,0.27521258451025427,20241009_P013T_A001a,P013T_A001a,20241009,40x,0.324,0.324,0.324,17,0.6406739821159841,"(85.24164284259253, 79.10590883867297, 91.53495641423685)",14.631186911482267,0,17
14,19479.0,20838.0,"(121.11889727398737, 94.00918938343858, 68.64079264849325)",0.9347826086956522,662.524111296,430.28941030904696,0.8541312113886222,23.965243647846187,16.197384272945982,12.209327710048111,0.7537839137669281,0.6758697933956402,0.5094597780626108,0.3443284749425655,0.3840225854148653,20241009_P013T_A001a,P013T_A001a,20241009,40x,0.324,0.324,0.324,17,0.791932069208861,"(85.24164284259253, 79.10590883867297, 91.53495641423685)",14.610308904752998,0,17
15,22332.0,23494.0,"(122.00591080064481, 52.26338885903636, 75.84264732222819)",0.95054056354814,759.560986368,448.6310917634996,0.8973665066635318,19.626121463540734,18.98608379303624,14.380039941333713,0.7573989506255133,0.9673884790892848,0.7326990189094357,0.7088045895330102,0.5549454680463496,20241009_P013T_A001a,P013T_A001a,20241009,40x,0.324,0.324,0.324,17,0.7985515731391404,"(85.24164284259253, 79.10590883867297, 91.53495641423685)",15.600459841572334,0,17
16,21907.0,23399.0,"(131.3861779339937, 72.11434701237047, 118.99105308805404)",0.9362365913073208,745.105791168,466.1525173542924,0.8526446077431492,23.532496060649482,18.56855682663882,12.136517609268907,0.6536058629961817,0.7890602330829133,0.5157343946001258,0.4069455016120505,0.3370870240594286,20241009_P013T_A001a,P013T_A001a,20241009,40x,0.324,0.324,0.324,17,0.8685535666715948,"(85.24164284259253, 79.10590883867297, 91.53495641423685)",17.544045930711814,0,17
17,19396.0,20707.0,"(128.77861414724686, 108.46767374716437, 109.28598680140234)",0.9366880764958709,659.7010967040001,429.484911219565,0.8532985700483522,22.518184314483364,17.44734989518069,11.962928869466097,0.6856587929591818,0.774811576791243,0.531256370513484,0.41162358611794536,0.3642606017581512,20241009_P013T_A001a,P013T_A001a,20241009,40x,0.324,0.324,0.324,17,0.8490941354272153,"(85.24164284259253, 79.10590883867297, 91.53495641423685)",17.95989074276646,0,17
1,17007.0,20439.0,"(33.71635209031575, 94.47562768271888, 155.01076027518081)",0.8320857184793776,578.445893568,449.13871458588153,0.7475016018195708,21.815697974610586,15.374873428180138,12.84014282608702,0.8351381158398815,0.7047619308845231,0.5885735510745774,0.41480423232287966,0.4915402064776108,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.1076462471939435,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",21.054254824295224,1,17
2,10874.0,13438.0,"(34.17252161118264, 131.78839433511126, 113.04634908957145)",0.8091977972912636,369.848923776,334.4426948072527,0.7450383872696691,17.776342118118475,13.723277951592264,11.316816876473204,0.8246438581505342,0.7719967280335397,0.6366223602851668,0.491470379133138,0.5249867193704593,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.11077069596700437,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",23.0135324844707,0,17
3,19690.0,22216.0,"(39.98029456576943, 68.30975114271203, 141.53473844591164)",0.8862981634857761,669.70069056,484.7427291029232,0.7636481759261731,21.43554394565709,18.05974050960505,12.824847671918063,0.7101346591938674,0.8425137498441699,0.5982982146117368,0.5040744723176064,0.4248722987296051,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.15054996277924265,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",20.408671114338894,1,17
4,17050.0,18878.0,"(57.24586510263929, 111.2958357771261, 84.28961876832845)",0.9031677084436911,579.9084192,419.41918257707005,0.801817340506929,24.73162327109123,14.586545161868175,11.748427629964578,0.8054290786194567,0.5897932781031148,0.4750366565585407,0.2801734268908052,0.3826083366024127,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.2688072952235568,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",19.905143117944792,0,17
5,20807.0,22495.0,"(64.05536598260201, 118.60700725717307, 177.29057528716297)",0.924961102467215,707.692344768,465.1676037581347,0.8256024923515662,25.045950173198523,17.575362637025833,11.413712654362989,0.6494154851927686,0.7017247305647478,0.45571090637147055,0.31978361298893715,0.29594571936886493,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.3154477122096028,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",18.836605502352327,0,17
6,14322.0,15672.0,"(61.92235721267979, 151.99252897639994, 144.13957547828517)",0.9138591117917305,487.123072128,366.4573970568166,0.8169956897929872,20.824248180192843,15.154129584832033,11.512336061069531,0.7596830947382408,0.7277155676259184,0.5528332145032533,0.402305336494696,0.4199780472679211,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.3008380631005465,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",20.566875039665895,1,17
7,24143.0,25812.0,"(72.49799113614712, 56.36018721782711, 102.29362548150603)",0.9353401518673485,821.1571240320001,514.6204045527929,0.8240393786155781,25.40961925421143,19.834092241610165,11.584494311721176,0.5840698011587309,0.7805741614299407,0.4559097952560286,0.3558714061196705,0.26628314346150633,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.3732739118914186,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",18.14923439610175,0,17
8,23598.0,25128.0,"(81.17726078481228, 69.06881939147385, 170.49381303500297)",0.9391117478510028,802.620461952,497.0722399905167,0.8402427354355587,23.772945030395878,20.029562715846637,11.985080917823563,0.598369574406206,0.8425360295174626,0.5041479254042587,0.42476279135957,0.3016667795619179,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.4327209642795361,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",16.38147293463657,0,17
9,18831.0,21288.0,"(87.87780787000159, 158.39689873081622, 146.79363814985928)",0.8845828635851184,640.484190144,448.27037607280533,0.8015852079230832,21.157386318634867,19.059516753034895,11.651517524808124,0.6113228197641907,0.9008445781531992,0.5507068476858966,0.4961012778896796,0.336659662990791,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.47861512239727116,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",20.02938969424221,1,17
10,19305.0,20707.0,"(103.30468790468791, 79.12898212898213, 82.95902615902615)",0.9322934273434105,656.6059843200001,443.67896308073045,0.8234145021703395,27.86510257593968,14.25221356659559,11.808890703921788,0.8285653767916814,0.51147177828449,0.42378780669259974,0.21675550310434766,0.3511359037319741,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.5842786842786843,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",17.286085398412332,0,17
11,18117.0,19532.0,"(98.83910139647844, 114.57575757575758, 74.73947121488105)",0.9275547818963752,616.199462208,420.28017918597607,0.8332195008287356,22.459296429229962,17.949972995054512,10.910388297356144,0.607821989501718,0.7992224089305519,0.4857849546505236,0.38825022167801043,0.2952707776056831,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.5536924753183455,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",19.21691260558278,0,17
12,24865.0,26602.0,"(117.4718278705007, 50.82730746028554, 133.73412427106373)",0.9347041575821367,845.71394976,512.0607386735165,0.8445881340827464,25.14725893229668,18.738048168960976,12.791553330518596,0.682651320734004,0.7451328281706147,0.5086659092729338,0.3790236675705184,0.34724145477753127,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.6813138895239774,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",17.277887962753827,0,17
13,21049.0,22448.0,"(126.54164093306095, 113.9065038719179, 176.90332082284195)",0.9376781895937277,715.9233029760001,460.8986192000214,0.8396978669125291,22.199438697100756,20.09975391019582,11.388052433430135,0.5665767095612758,0.9054172127703771,0.5129883051915818,0.46446844147036165,0.290647225998862,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.7434358968017873,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",18.652244078246333,0,17
14,20642.0,22032.0,"(137.42665439395407, 141.48338339308208, 135.03027807383006)",0.9369099491648512,702.080327808,443.2205290993079,0.8618971795270859,22.316000768113252,17.0090651166639,13.238098008670171,0.7782966269969014,0.7621914559605012,0.5932110392999154,0.4521403857358445,0.46169415098445044,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.8179907835202335,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",19.709434531202465,0,17
15,19946.0,21236.0,"(143.4642033490424, 78.51779805474781, 155.6228316454427)",0.9392540968167263,678.407819904,427.8679867521288,0.8726395542432734,21.8777823409011,17.04916152323156,12.864286439574064,0.7545407099372544,0.7792911208992923,0.5880068756111508,0.4582285371915044,0.44367512537162457,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.8593438585550851,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",18.908500736082473,0,17
16,16464.0,17656.0,"(149.17219387755102, 79.01384839650146, 117.49052478134111)",0.932487539646579,559.977255936,380.61518096746,0.8632003548973323,21.56025064900215,14.88911899480273,12.508273665359615,0.8400949491857654,0.6905819063607143,0.5801543715327132,0.4006441118765632,0.48738475727267444,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.8984396840928153,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",19.472312366173917,0,17
17,20033.0,21544.0,"(150.57135726052013, 115.95976638546398, 105.29087006439374)",0.929864463423691,681.366883392,424.9479002798018,0.8811891029698194,19.435214646713554,17.611905078808196,14.270026929506328,0.8102489120655644,0.9061852621106156,0.7342356227549744,0.6653535002571676,0.5949136145370002,20241009_P013T_A002a,P013T_A002a,20241009,40x,0.324,0.324,0.324,17,0.9080229949350694,"(94.22947392905127, 98.78037785048188, 131.72285863813457)",20.91793088167945,0,17
1,12694.0,14130.0,"(51.93532377501182, 107.4773121159603, 66.46076886718134)",0.8983722576079264,431.751171456,333.7249494402059,0.8277854685899165,19.452107487782843,14.820367213350615,10.8046362020601,0.7290397091056537,0.761890053438104,0.5554481029290064,0.42319038482267424,0.40494372338265,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.10229673818501245,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",22.389479210515635,0,22
2,14976.0,17508.0,"(56.60149572649573, 69.71140491452991, 91.31490384615384)",0.8553803975325566,509.367066624,393.76058861124176,0.783319828696771,19.120032586689298,15.534302985740453,13.029436374915171,0.8387525585715305,0.8124621605799404,0.6814547159289787,0.5536561708410476,0.5715718865360665,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.13425682004449127,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",19.822497967678345,0,22
3,10612.0,12758.0,"(62.8590275160196, 81.70354315868828, 26.75829249905767)",0.8317918168992005,360.937721088,323.9245861344026,0.7568242860636462,22.406173511309536,12.124106622116011,10.050451897364889,0.8289643278979009,0.5411056294818193,0.4485572644651669,0.24271686094706701,0.3718379712610881,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.17711662682205206,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",20.59147819731846,1,22
4,14808.0,15842.0,"(64.87803889789303, 31.47940302539168, 92.21900324149108)",0.9347304633253377,503.653012992,356.44398326108853,0.8588430267255153,19.339642349747685,16.472984808344258,11.268598809305542,0.6840653919378062,0.8517729806187018,0.5826684178289656,0.4963012149665611,0.3985832996119528,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.19094547190337693,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",22.20897292385691,0,22
5,12505.0,13534.0,"(72.78528588564575, 117.54578168732507, 91.31123550579768)",0.9239692625979016,425.32286112,325.2445569843346,0.8409172052884766,21.008083991645094,13.920521639846125,10.351958870023223,0.7436473386451092,0.6626269033093314,0.4927607331606344,0.3265165186866669,0.36644020780371855,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.24510469784688865,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",20.79795762183216,1,22
6,8970.0,11521.0,"(70.95908584169453, 58.80501672240803, 40.126532887402455)",0.7785782484159361,305.08964928,305.2515223132774,0.7179782173661908,22.683594734280533,10.784724702219883,10.183054647813249,0.9442109028260324,0.47544160564293153,0.4489171477051708,0.21343388950559145,0.42387246532878664,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.2325964783677708,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",16.484918748803626,0,22
7,12168.0,13364.0,"(86.59040105193951, 102.41494082840237, 114.99712360289283)",0.9105058365758755,413.860741632,330.46796398581535,0.8126887492828397,20.79089664581846,15.703179824310887,9.109446757551,0.5801020468127229,0.7552911301432094,0.43814593053557044,0.3309277350418591,0.25416935110634953,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.3396602811776679,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",20.187253987880947,1,22
8,15481.0,16749.0,"(88.36651379109877, 23.57883857631936, 56.13429365028099)",0.9242939877007582,526.5432397440001,382.8277868529535,0.8237018333424196,21.462468647841195,17.459184270070534,10.260241507517959,0.5876701539319116,0.8134751205251809,0.4780550492988134,0.3888858888460235,0.2809386844093612,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.351825436925334,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.237580199078298,0,22
9,13388.0,14467.0,"(99.78406035255453, 60.02113833283538, 119.86039737077981)",0.9254164650584088,455.35565491200003,355.4039565533647,0.8053704467964992,24.900675724174818,13.761493506488966,9.518834056682657,0.6917006538711975,0.5526554242513436,0.3822721183201184,0.21126475972966488,0.26441787419875373,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.43002781063393514,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.432843789398454,0,22
10,16439.0,17612.0,"(98.63276355009428, 125.2902852971592, 61.97852667437192)",0.9333976833976834,559.126950336,371.899300106752,0.8825359001653916,18.330751703081674,16.834278307816938,12.836148680590806,0.7625006814001872,0.9183626825836522,0.7002521712425387,0.6430854624673248,0.5339427577243964,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.42214221609653624,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",17.356830354633395,0,22
11,14760.0,15893.0,"(106.91409214092141, 61.082249322493226, 15.2590108401084)",0.9287107531617693,502.02042624,358.1908019101632,0.8528067332307546,20.609078084529457,15.880938261404355,10.99790814403674,0.6925225678110655,0.7705797511304322,0.5336438679560587,0.41121515896186095,0.3695604217335589,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.4788636448008316,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",17.02752259010479,0,22
12,11916.0,12834.0,"(111.46617992614972, 23.056898288016114, 94.65768714333669)",0.9284712482468443,405.289661184,317.8012196722272,0.8333720196052005,19.956077634886068,15.685123688241399,9.16118734048379,0.5840685430712682,0.7859822944776266,0.45906753361535985,0.3608189533911855,0.26812690553004365,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.5100423282612995,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.827500421147413,0,22
13,15300.0,17314.0,"(110.6221568627451, 101.06196078431373, 19.802875816993463)",0.883677948480998,520.3870272,381.17700677894663,0.8208082949749709,22.035873863005065,14.510807595845591,12.041933880675785,0.8298596615755116,0.6585083798381631,0.5464695412371365,0.359854772230971,0.4534930285523751,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.5042613483749664,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",17.424013599453453,1,22
14,12922.0,13699.0,"(126.34127843987, 99.35582727132022, 115.97624206779136)",0.9432805314256515,439.505958528,316.1144548161486,0.8843339150946443,17.916188796338286,15.667364924800529,11.038852224693901,0.7045761860834708,0.8744809012060996,0.6161384181746301,0.5388012791930512,0.4341164567769835,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.6119265646566439,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.776269180219252,0,22
15,17313.0,18632.0,"(136.16698434702246, 36.60099347311269, 35.04892277479351)",0.9292078145126664,588.853634112,397.11931508609536,0.8555289041084445,23.777087754246722,13.92754389796924,12.68317467661,0.9106540801109461,0.5857548259030041,0.5334200221532476,0.31245335220955217,0.4857611195867263,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.6792259201850853,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",17.464217469827595,1,22
16,16334.0,17385.0,"(138.68764540222847, 21.886249540835067, 62.50159177176442)",0.939545585274662,555.555666816,380.4234242332108,0.8590832709059776,22.137676183083826,15.379093631717156,11.5979297834666,0.7541361058851705,0.6947022580205984,0.523900055613289,0.36395455161166895,0.39509194781323004,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.6964907219330718,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.868788906037945,1,22
17,14723.0,15977.0,"(137.21014738843985, 85.9699789445086, 21.64810160972628)",0.9215121737497652,500.761973952,358.6617464754038,0.8502630260203411,22.63741156294498,13.812914434538326,11.461308150623562,0.8297530694872967,0.6101808237275939,0.5062994114302581,0.3089341919193108,0.4201034907138683,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.6863708725235607,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",16.986723415673605,2,22
18,17522.0,18841.0,"(145.4163337518548, 116.67760529619906, 78.4520602670928)",0.9299931001539197,595.962188928,403.38521812958885,0.8490044161449003,23.201524351812456,16.077266274345295,11.3460287873607,0.7057187828919465,0.6929400857702426,0.48902083394681656,0.33886213861854264,0.34511118774175203,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.7425776284373617,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.079471563214447,1,22
19,13772.0,14634.0,"(155.6638106302643, 74.6067383096137, 100.78405460354342)",0.941096077627443,468.416348928,331.505781798633,0.8798616327044371,20.22330343686796,13.563280940573028,12.104815208535841,0.89246954786033,0.6706758360677405,0.5985577601762252,0.40143822624102393,0.5341945735927676,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.8127658262346871,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.041424327650258,0,22
20,14490.0,15746.0,"(157.0790890269151, 101.27191166321602, 51.4888198757764)",0.9202337101486092,492.83712576,353.40192843237946,0.8537895210254564,21.138860369523258,14.380787331795707,11.705444250624986,0.8139640744665226,0.6803009755686292,0.5537405539373917,0.37671023905552076,0.4507249174802285,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.8224595138829802,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",17.724331493208698,0,22
21,15206.0,16135.0,"(160.7888333552545, 66.28889911876891, 39.31993949756675)",0.9424233033777503,517.189878144,353.41265516986414,0.8816618292094224,20.6137950583168,13.741971024976523,12.904879499645826,0.9390850465475984,0.6666395482297286,0.6260312311797847,0.4173371771313924,0.5878965678727184,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.8478687216113323,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.12760696228847,0,22
22,16118.0,17235.0,"(167.34681722298052, 60.51352525127187, 72.28030773048765)",0.9351900203075137,548.209026432,374.26125512918236,0.8655125631162742,22.133925058232386,14.501705514373752,12.144640180750594,0.8374628879832865,0.6551800223512575,0.5486889536672382,0.35949004092758924,0.45950663574269307,20241009_P013T_A003a,P013T_A003a,20241009,40x,0.324,0.324,0.324,22,0.892786419335483,"(112.17309237333436, 73.61743439057413, 66.02458572996989)",18.485006166725984,1,22
1,19259.0,20905.0,"(41.58471364037593, 96.70507295290514, 123.67018017550237)",0.9212628557761301,655.041422016,437.81459193327817,0.8331177771587018,22.551867328228536,18.322361671889045,11.289955223837687,0.6161844977200304,0.812454303903901,0.5006217471715022,0.40673229311737763,0.30847535982859614,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.14295933569519945,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",20.721960784407266,0,21
2,15155.0,17425.0,"(40.56087099967007, 129.0611679313758, 146.73850214450675)",0.8697274031563845,515.45525472,414.13666132536696,0.7507023246306688,20.844180884716383,17.34060093064443,10.909909107463363,0.6291540386113895,0.8319156807624478,0.5234031103358374,0.4354272548482208,0.3293011806895549,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.1350836230743852,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",17.893835008026574,1,21
3,19905.0,21534.0,"(39.68394875659382, 171.61220798794272, 135.52474252700327)",0.9243521872387852,677.01331872,440.85428047593547,0.8457731052894016,22.843263359408528,16.663640957391266,12.728458034821982,0.7638461526726662,0.7294772509168642,0.5572083915750798,0.4064708456739969,0.4256214861415492,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.12833806735841402,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",21.308406224218327,0,21
4,6109.0,9423.0,"(33.856441316091015, 143.31445408413816, 93.44295302013423)",0.6483073331210867,207.780676416,297.2879570951318,0.5706593162447722,17.910202297861854,12.21504254532965,8.25762979830944,0.6760213701807118,0.6820158891665841,0.4610573158794107,0.3144484152462549,0.31168459841264046,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.08351108704685395,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",22.946251826195297,0,21
5,14338.0,15490.0,"(55.137536615985496, 100.23099455991073, 153.13941972381085)",0.9256294383473208,487.667267712,345.5414516144439,0.8670943883111536,17.897847473911536,16.053195066294315,12.303387610756683,0.7664136366591084,0.8969343989378586,0.6874227545346158,0.6165731151547128,0.5268501732250964,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.24721182012296536,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",17.957896457723376,2,21
6,22737.0,24170.0,"(65.38443945991116, 140.42714518186216, 183.40572634912257)",0.940711625982623,773.335937088,482.28548854967346,0.8448093751918172,26.65725789066419,16.031189365165957,12.851503493154425,0.8016562714354403,0.6013817861881564,0.4821014804247826,0.2899270494218103,0.3864796752508372,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.3260341496916243,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",19.400537450351955,0,21
7,19127.0,20602.0,"(62.77168400690124, 168.9162963350238, 165.57593977100433)",0.9284050092224055,650.551808448,429.90103469505164,0.8445724159312078,23.936695489553056,15.141115738299787,13.057544570611444,0.8623898526567694,0.6325482874153612,0.5455032243824252,0.3450571303626605,0.4704364452989521,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.30593603082231724,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",18.819443993453916,1,21
8,21536.0,23220.0,"(78.55270245170877, 86.63080423476968, 132.9090824665676)",0.9274763135228251,732.487256064,461.1098740195565,0.8522095914789697,23.72199648620738,16.733374025933966,13.347483698810711,0.7976564486112793,0.7053948446397927,0.5626627466440822,0.39689940075360136,0.44881156825398655,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.4273284803977598,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",15.999703803646534,2,21
9,20470.0,21826.0,"(87.96243282852956, 178.33922813873963, 88.36116267708842)",0.9378722624392926,696.23022528,467.1301296827877,0.8132326877049856,27.361164508313784,16.8114696366316,10.786937836194062,0.6416415738389525,0.6144281480243057,0.39424264390926833,0.24223377756937753,0.2529624705123726,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.49971102175791965,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",20.027625845292015,0,21
10,21414.0,22801.0,"(90.75581395348837, 188.52358270290463, 120.92789763705987)",0.9391693346783035,728.337764736,458.04745867027634,0.8546642390014582,24.847312375883938,15.412966283333551,13.560269381995566,0.8797962139616593,0.6203071805179589,0.5457439089129318,0.33852886542263044,0.480143424854234,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.5211985688729874,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",18.057818730069368,1,21
11,23987.0,25437.0,"(92.06837036728228, 98.41051402843206, 80.82344603326803)",0.9429964225341039,815.851217088,493.6901479897571,0.8552707923890662,25.93156486222948,16.978950640435574,13.19935899632817,0.7773954513357109,0.6547599703543614,0.5090074226701855,0.33327768497768057,0.3957000550799158,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.5312951566714021,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",19.838784296511555,0,21
12,19400.0,20576.0,"(92.42391752577319, 108.64376288659794, 186.36876288659795)",0.942846034214619,659.8371456,420.9619973336262,0.8706943778317541,21.735243620415233,17.309561059959115,12.472637545625602,0.7205634794794191,0.7963821966872636,0.5738439266404378,0.45699908685355684,0.4134909764581664,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.5340301348136399,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",19.748286701910537,0,21
13,18389.0,19519.0,"(110.60677578987438, 79.84735439665018, 119.53406928054815)",0.9421076899431323,625.450787136,411.98360492740767,0.8584854784538216,20.173175346967803,19.158763248421376,11.471021630516885,0.5987349747882115,0.9497148028954747,0.5686274685676133,0.5400339242316435,0.3404571530567144,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.673898275306726,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",18.704215743972053,0,21
14,20296.0,21846.0,"(119.98792865589279, 182.41564840362634, 141.29192944422547)",0.9290487961182825,690.312098304,461.1129902864134,0.819169468497576,27.466571146741416,15.54367030974626,11.787516979765167,0.7583483659180617,0.5659122948657657,0.4291586640643937,0.24286616444220724,0.32545177161281125,20241009_P013T_A005,P013T_A005,20241009,40x,0.324,0.324,0.324,21,0.7460609896607138,"(93.24002848641827, 133.73181456456837, 130.82590337934076)",18.314180010589247,1,21
